Chr,Meth.x,Locus,gene_id,feature,Description
NW_026262723.1,0,75887426,NA,interg,NA
NW_026262723.1,0,75887434,NA,interg,NA
NW_026262723.1,0,75887456,NA,interg,NA
NW_026262723.1,0,75928604,LOC127709524,intron,trypsin-like
NW_026262723.1,0,75928608,LOC127709524,intron,trypsin-like
NW_026262723.1,0,75928612,LOC127709524,intron,trypsin-like
NW_026262723.1,0,75928639,LOC127709524,intron,trypsin-like
NW_026262723.1,0,75928673,LOC127709524,intron,trypsin-like
NW_026262723.1,0,76010207,NA,interg,NA
NW_026262723.1,0,76010228,NA,interg,NA
NW_026262723.1,0,76010234,NA,interg,NA
NW_026262723.1,0,76010335,NA,interg,NA
NW_026262723.1,0,76010342,NA,interg,NA
NW_026262723.1,0,76010371,NA,interg,NA
NW_026262723.1,0,76010375,NA,interg,NA
NW_026262723.1,0,76010407,NA,interg,NA
NW_026262723.1,0,76010414,NA,interg,NA
NW_026262723.1,0,76010561,NA,interg,NA
NW_026262723.1,0,76038367,NA,interg,NA
NW_026262723.1,0,76038371,NA,interg,NA
NW_026262723.1,0,76038379,NA,interg,NA
NW_026262723.1,0,76038403,NA,interg,NA
NW_026262723.1,0,76038405,NA,interg,NA
NW_026262723.1,0,76038437,NA,interg,NA
NW_026262723.1,0,76047882,NA,interg,NA
NW_026262723.1,0,76047910,NA,interg,NA
NW_026262723.1,0,76047913,NA,interg,NA
NW_026262723.1,0,76047951,NA,interg,NA
NW_026262723.1,0,76086435,NA,interg,NA
NW_026262723.1,0,76086482,NA,interg,NA
NW_026262723.1,0,76086491,NA,interg,NA
NW_026262723.1,0,76086493,NA,interg,NA
NW_026262723.1,0,76086523,NA,interg,NA
NW_026262723.1,0,76086528,NA,interg,NA
NW_026262723.1,0,76086548,NA,interg,NA
NW_026262723.1,0,76158426,NA,interg,NA
NW_026262723.1,0,76158451,NA,interg,NA
NW_026262723.1,0,76158462,NA,interg,NA
NW_026262723.1,0,76297210,NA,interg,NA
NW_026262723.1,0,76297246,NA,interg,NA
NW_026262723.1,0,76297249,NA,interg,NA
NW_026262723.1,0,76297274,NA,interg,NA
NW_026262723.1,0,76338939,NA,interg,NA
NW_026262723.1,0,76338954,NA,interg,NA
NW_026262723.1,0,76338967,NA,interg,NA
NW_026262723.1,0,76338979,NA,interg,NA
NW_026262723.1,0,76339000,NA,interg,NA
NW_026262723.1,0,76448808,LOC127709210,intron,uncharacterized LOC127709210
NW_026262723.1,0,76448847,LOC127709210,intron,uncharacterized LOC127709210
NW_026262723.1,0,76448850,LOC127709210,intron,uncharacterized LOC127709210
NW_026262723.1,0,76448875,LOC127709210,intron,uncharacterized LOC127709210
NW_026262723.1,0,76667615,LOC127709028,intron,protein lin-54 homolog
NW_026262723.1,0,76667628,LOC127709028,intron,protein lin-54 homolog
NW_026262723.1,0,76667650,LOC127709028,intron,protein lin-54 homolog
NW_026262723.1,0,76667657,LOC127709028,intron,protein lin-54 homolog
NW_026262723.1,0,76667665,LOC127709028,intron,protein lin-54 homolog
NW_026262723.1,0,76667716,LOC127709028,intron,protein lin-54 homolog
NW_026262723.1,0,76667741,LOC127709028,intron,protein lin-54 homolog
NW_026262723.1,0,77207621,LOC127709050,intron,DNA-directed RNA polymerase III subunit RPC4-like
NW_026262723.1,0,77296790,LOC127709049,promoter,serine/arginine-rich splicing factor 7-like
NW_026262723.1,0,77296841,LOC127709049,promoter,serine/arginine-rich splicing factor 7-like
NW_026262723.1,0,77296911,LOC127709049,exon,serine/arginine-rich splicing factor 7-like
NW_026262723.1,0,77296919,LOC127709049,exon,serine/arginine-rich splicing factor 7-like
NW_026262723.1,0,77661298,NA,interg,NA
NW_026262723.1,0,77820651,LOC127709030,intron,RAD50-interacting protein 1-like
NW_026262723.1,0,77820700,LOC127709030,intron,RAD50-interacting protein 1-like
NW_026262723.1,0,77820788,LOC127709030,intron,RAD50-interacting protein 1-like
NW_026262723.1,0,77933574,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77933599,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77933639,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77948379,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77948396,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77948430,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77948447,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77948464,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77948501,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77948529,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77948546,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77948561,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77948574,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77948642,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77948862,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77948896,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77948913,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,77948930,LOC127709033,intron,uncharacterized LOC127709033
NW_026262723.1,0,78011640,LOC127709063,intron,GTP-binding protein Rhes-like
NW_026262723.1,0,78011716,LOC127709063,intron,GTP-binding protein Rhes-like
NW_026262723.1,0,78047304,LOC127709056,intron,uncharacterized LOC127709056
NW_026262723.1,0,78047344,LOC127709056,intron,uncharacterized LOC127709056
NW_026262723.1,0,78047369,LOC127709056,intron,uncharacterized LOC127709056
NW_026262723.1,0,78091788,NA,interg,NA
NW_026262723.1,0,78091818,NA,interg,NA
NW_026262723.1,0,78091825,NA,interg,NA
NW_026262723.1,0,78091827,NA,interg,NA
NW_026262723.1,0,78091895,NA,interg,NA
NW_026262723.1,0,78091901,NA,interg,NA
NW_026262723.1,0,78091938,NA,interg,NA
NW_026262723.1,0,78267506,NA,interg,NA
NW_026262723.1,0,78267553,NA,interg,NA
NW_026262723.1,0,78267562,NA,interg,NA
NW_026262723.1,0,78267564,NA,interg,NA
NW_026262723.1,0,78267594,NA,interg,NA
NW_026262723.1,0,78267599,NA,interg,NA
NW_026262723.1,0,78267618,NA,interg,NA
NW_026262723.1,0,78267643,NA,interg,NA
NW_026262723.1,0,78267654,NA,interg,NA
NW_026262723.1,0,78351135,NA,interg,NA
NW_026262723.1,0,78351170,NA,interg,NA
NW_026262723.1,0,78351172,NA,interg,NA
NW_026262723.1,0,78351230,NA,interg,NA
NW_026262723.1,0,78756639,LOC127710258,intron,interferon alpha-inducible protein 27-like protein 2
NW_026262723.1,0,78756713,LOC127710258,intron,interferon alpha-inducible protein 27-like protein 2
NW_026262723.1,0,78756743,LOC127710258,intron,interferon alpha-inducible protein 27-like protein 2
NW_026262723.1,0,78878622,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,78900744,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,78900769,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,78900772,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,78900809,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,78908734,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,78908745,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,78908833,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,78935483,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,78935537,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,78935539,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,78935591,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,79030473,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,79030499,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,79030502,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,79030511,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,79030539,LOC127708950,intron,uncharacterized LOC127708950
NW_026262723.1,0,79047779,NA,interg,NA
NW_026262723.1,0,79047794,NA,interg,NA
NW_026262723.1,0,79047796,NA,interg,NA
NW_026262723.1,0,79047807,NA,interg,NA
NW_026262723.1,0,79047876,NA,interg,NA
NW_026262723.1,0,79071553,NA,interg,NA
NW_026262723.1,0,79071580,NA,interg,NA
NW_026262723.1,0,79071592,NA,interg,NA
NW_026262723.1,0,79071596,NA,interg,NA
NW_026262723.1,0,79071624,NA,interg,NA
NW_026262723.1,0,79072148,NA,interg,NA
NW_026262723.1,0,79072171,NA,interg,NA
NW_026262723.1,0,79072191,NA,interg,NA
NW_026262723.1,0,79072231,NA,interg,NA
NW_026262723.1,0,79275977,LOC127708376,intron,adhesion G protein-coupled receptor L2-like
NW_026262723.1,0,79275993,LOC127708376,intron,adhesion G protein-coupled receptor L2-like
NW_026262723.1,0,79276006,LOC127708376,intron,adhesion G protein-coupled receptor L2-like
NW_026262723.1,0,79276028,LOC127708376,intron,adhesion G protein-coupled receptor L2-like
NW_026262723.1,0,79433636,NA,interg,NA
NW_026262723.1,0,79433673,NA,interg,NA
NW_026262723.1,0,79433701,NA,interg,NA
NW_026262723.1,0,79648105,NA,interg,NA
NW_026262723.1,0,79648127,NA,interg,NA
NW_026262723.1,0,79648136,NA,interg,NA
NW_026262723.1,0,79648185,NA,interg,NA
NW_026262723.1,0,79785988,NA,interg,NA
NW_026262723.1,0,79786004,NA,interg,NA
NW_026262723.1,0,79786040,NA,interg,NA
NW_026262723.1,0,79786060,NA,interg,NA
NW_026262723.1,0,79891581,LOC127708775,intron,choline O-acetyltransferase-like
NW_026262723.1,0,79891609,LOC127708775,intron,choline O-acetyltransferase-like
NW_026262723.1,0,79891618,LOC127708775,intron,choline O-acetyltransferase-like
NW_026262723.1,0,79891621,LOC127708775,intron,choline O-acetyltransferase-like
NW_026262723.1,0,79891646,LOC127708775,intron,choline O-acetyltransferase-like
NW_026262723.1,0,79946831,NA,interg,NA
NW_026262723.1,0,79946856,NA,interg,NA
NW_026262723.1,0,79946896,NA,interg,NA
NW_026262723.1,0,79949931,NA,interg,NA
NW_026262723.1,0,79949961,NA,interg,NA
NW_026262723.1,0,79950002,NA,interg,NA
NW_026262723.1,0,79950018,NA,interg,NA
NW_026262723.1,0,79990435,NA,interg,NA
NW_026262723.1,0,79990463,NA,interg,NA
NW_026262723.1,0,79990467,NA,interg,NA
NW_026262723.1,0,79990479,NA,interg,NA
NW_026262723.1,0,79990493,NA,interg,NA
NW_026262723.1,0,79990505,NA,interg,NA
NW_026262723.1,0,80087079,LOC127708779,exon,diencephalon/mesencephalon homeobox protein 1-like
NW_026262723.1,0,80087121,LOC127708779,intron,diencephalon/mesencephalon homeobox protein 1-like
NW_026262723.1,0,80087163,LOC127708779,intron,diencephalon/mesencephalon homeobox protein 1-like
NW_026262723.1,0,80277490,NA,interg,NA
NW_026262723.1,0,80277511,NA,interg,NA
NW_026262723.1,0,80277541,NA,interg,NA
NW_026262723.1,0,80405421,LOC127710224,intron,transmembrane protein 180-like
NW_026262723.1,0,80429431,LOC127708615,intron,transmembrane protein 180-like
NW_026262723.1,0,80429454,LOC127708615,intron,transmembrane protein 180-like
NW_026262723.1,0,80429480,LOC127708615,intron,transmembrane protein 180-like
NW_026262723.1,0,80429506,LOC127708615,intron,transmembrane protein 180-like
NW_026262723.1,0,80429521,LOC127708615,intron,transmembrane protein 180-like
NW_026262723.1,0,80429524,LOC127708615,intron,transmembrane protein 180-like
NW_026262723.1,0,80429536,LOC127708615,intron,transmembrane protein 180-like
NW_026262723.1,0,80429564,LOC127708615,intron,transmembrane protein 180-like
NW_026262723.1,0,80429608,LOC127708615,intron,transmembrane protein 180-like
NW_026262723.1,0,80429623,LOC127708615,intron,transmembrane protein 180-like
NW_026262723.1,0,80429640,LOC127708615,intron,transmembrane protein 180-like
NW_026262723.1,0,80676823,NA,interg,NA
NW_026262723.1,0,80676835,NA,interg,NA
NW_026262723.1,0,80676844,NA,interg,NA
NW_026262723.1,0,80676886,NA,interg,NA
NW_026262723.1,0,80676889,NA,interg,NA
NW_026262723.1,0,80676900,NA,interg,NA
NW_026262723.1,0,80676918,NA,interg,NA
NW_026262723.1,0,80676926,NA,interg,NA
NW_026262723.1,0,80676935,NA,interg,NA
NW_026262723.1,0,80676950,NA,interg,NA
NW_026262723.1,0,81360025,NA,interg,NA
NW_026262723.1,0,81735145,NA,interg,NA
NW_026262723.1,0,81735154,NA,interg,NA
NW_026262723.1,0,81735162,NA,interg,NA
NW_026262723.1,0,81735169,NA,interg,NA
NW_026262723.1,0,81735219,NA,interg,NA
NW_026262723.1,0,81735241,NA,interg,NA
NW_026262723.1,0,81891680,LOC127710274,intron,methyltransferase-like 26
NW_026262723.1,0,81891700,LOC127710274,intron,methyltransferase-like 26
NW_026262723.1,0,81891721,LOC127710274,intron,methyltransferase-like 26
NW_026262723.1,0,81891756,LOC127710274,intron,methyltransferase-like 26
NW_026262723.1,0,81891788,LOC127710274,intron,methyltransferase-like 26
NW_026262723.1,0,81920470,NA,interg,NA
NW_026262723.1,0,81920482,NA,interg,NA
NW_026262723.1,0,81920548,NA,interg,NA
NW_026262723.1,0,81920580,NA,interg,NA
NW_026262723.1,0,82047447,LOC127710272,intron,serine/threonine-protein phosphatase PP1-gamma catalytic subunit-like
NW_026262723.1,0,82047450,LOC127710272,intron,serine/threonine-protein phosphatase PP1-gamma catalytic subunit-like
NW_026262723.1,0,82047478,LOC127710272,intron,serine/threonine-protein phosphatase PP1-gamma catalytic subunit-like
NW_026262723.1,0,82047509,LOC127710272,intron,serine/threonine-protein phosphatase PP1-gamma catalytic subunit-like
NW_026262723.1,0,82047519,LOC127710272,intron,serine/threonine-protein phosphatase PP1-gamma catalytic subunit-like
NW_026262723.1,0,82047557,LOC127710272,intron,serine/threonine-protein phosphatase PP1-gamma catalytic subunit-like
NW_026262723.1,0,82130468,LOC127710279,intron,uncharacterized LOC127710279
NW_026262723.1,0,83052016,NA,interg,NA
NW_026262723.1,0,83052100,NA,interg,NA
NW_026262723.1,0,83052102,NA,interg,NA
NW_026262723.1,0,83052113,NA,interg,NA
NW_026262723.1,0,83052115,NA,interg,NA
NW_026262723.1,0,83052132,NA,interg,NA
NW_026262723.1,0,83052144,NA,interg,NA
NW_026262723.1,0,83052164,NA,interg,NA
NW_026262723.1,0,83084096,NA,interg,NA
NW_026262723.1,0,83084117,NA,interg,NA
NW_026262723.1,0,83084149,NA,interg,NA
NW_026262723.1,0,83084355,NA,interg,NA
NW_026262723.1,0,83084379,NA,interg,NA
NW_026262723.1,0,83084411,NA,interg,NA
NW_026262723.1,0,83084420,NA,interg,NA
NW_026262723.1,0,83084444,NA,interg,NA
NW_026262723.1,0,83084453,NA,interg,NA
NW_026262723.1,0,83084707,NA,interg,NA
NW_026262723.1,0,83084741,NA,interg,NA
NW_026262723.1,0,83084750,NA,interg,NA
NW_026262723.1,0,83084881,NA,interg,NA
NW_026262723.1,0,83084906,NA,interg,NA
NW_026262723.1,0,83084915,NA,interg,NA
NW_026262723.1,0,83084939,NA,interg,NA
NW_026262723.1,0,83084948,NA,interg,NA
NW_026262723.1,0,83365905,NA,interg,NA
NW_026262723.1,0,83365940,NA,interg,NA
NW_026262723.1,0,83365956,NA,interg,NA
NW_026262723.1,0,83365994,NA,interg,NA
NW_026262723.1,0,83366009,NA,interg,NA
NW_026262723.1,0,83366012,NA,interg,NA
NW_026262723.1,0,83366021,NA,interg,NA
NW_026262723.1,0,83583630,LOC127707756,intron,calpain-B-like
NW_026262723.1,0,83583661,LOC127707756,intron,calpain-B-like
NW_026262723.1,0,83583720,LOC127707756,intron,calpain-B-like
NW_026262723.1,0,83583722,LOC127707756,intron,calpain-B-like
NW_026262723.1,0,83583767,LOC127707756,intron,calpain-B-like
NW_026262723.1,0,83974530,LOC127707695,exon,uncharacterized LOC127707695
NW_026262723.1,0,83974538,LOC127707695,exon,uncharacterized LOC127707695
NW_026262723.1,0,83974558,LOC127707695,exon,uncharacterized LOC127707695
NW_026262723.1,0,83974577,LOC127707695,exon,uncharacterized LOC127707695
NW_026262723.1,0,83974579,LOC127707695,exon,uncharacterized LOC127707695
NW_026262723.1,0,83974626,LOC127707695,exon,uncharacterized LOC127707695
NW_026262723.1,0,83974642,LOC127707695,exon,uncharacterized LOC127707695
NW_026262723.1,0,83974653,LOC127707695,exon,uncharacterized LOC127707695
NW_026262723.1,0,83974656,LOC127707695,exon,uncharacterized LOC127707695
NW_026262723.1,0,83974683,LOC127707695,exon,uncharacterized LOC127707695
NW_026262723.1,0,84476373,NA,interg,NA
NW_026262723.1,0,84535195,NA,interg,NA
NW_026262723.1,0,84535220,NA,interg,NA
NW_026262723.1,0,84535223,NA,interg,NA
NW_026262723.1,0,84535260,NA,interg,NA
NW_026262723.1,0,84537082,NA,interg,NA
NW_026262723.1,0,84537119,NA,interg,NA
NW_026262723.1,0,84537122,NA,interg,NA
NW_026262723.1,0,84537147,NA,interg,NA
NW_026262723.1,0,84559758,LOC127707706,intron,uncharacterized LOC127707706
NW_026262723.1,0,84559813,LOC127707706,intron,uncharacterized LOC127707706
NW_026262723.1,0,84559849,LOC127707706,intron,uncharacterized LOC127707706
NW_026262723.1,0,84559873,LOC127707706,intron,uncharacterized LOC127707706
NW_026262723.1,0,84559891,LOC127707706,intron,uncharacterized LOC127707706
NW_026262723.1,0,84739850,LOC127709545,exon,fatty acyl-CoA hydrolase precursor%2C medium chain-like
NW_026262723.1,0,84739850,LOC127707717,intron,RNA polymerase I-specific transcription initiation factor RRN3-like
NW_026262723.1,0,84739854,LOC127709545,exon,fatty acyl-CoA hydrolase precursor%2C medium chain-like
NW_026262723.1,0,84739854,LOC127707717,intron,RNA polymerase I-specific transcription initiation factor RRN3-like
NW_026262723.1,0,84739896,LOC127709545,exon,fatty acyl-CoA hydrolase precursor%2C medium chain-like
NW_026262723.1,0,84739896,LOC127707717,intron,RNA polymerase I-specific transcription initiation factor RRN3-like
NW_026262723.1,0,84739958,LOC127709545,exon,fatty acyl-CoA hydrolase precursor%2C medium chain-like
NW_026262723.1,0,84739958,LOC127707717,intron,RNA polymerase I-specific transcription initiation factor RRN3-like
NW_026262723.1,0,84739970,LOC127709545,exon,fatty acyl-CoA hydrolase precursor%2C medium chain-like
NW_026262723.1,0,84739970,LOC127707717,intron,RNA polymerase I-specific transcription initiation factor RRN3-like
NW_026262723.1,0,84739976,LOC127709545,exon,fatty acyl-CoA hydrolase precursor%2C medium chain-like
NW_026262723.1,0,84739976,LOC127707717,intron,RNA polymerase I-specific transcription initiation factor RRN3-like
NW_026262723.1,0,84752968,LOC127707713,exon,bile salt-activated lipase-like
NW_026262723.1,0,84752968,LOC127707717,intron,RNA polymerase I-specific transcription initiation factor RRN3-like
NW_026262723.1,0,84753050,LOC127707713,exon,bile salt-activated lipase-like
NW_026262723.1,0,84753050,LOC127707717,intron,RNA polymerase I-specific transcription initiation factor RRN3-like
NW_026262723.1,0,84949593,LOC127707696,intron,histone acetyltransferase KAT6B-like
NW_026262723.1,0,84949607,LOC127707696,intron,histone acetyltransferase KAT6B-like
NW_026262723.1,0,84949648,LOC127707696,intron,histone acetyltransferase KAT6B-like
NW_026262723.1,0,84949685,LOC127707696,intron,histone acetyltransferase KAT6B-like
NW_026262723.1,0,84968150,LOC127707696,exon,histone acetyltransferase KAT6B-like
NW_026262723.1,0,84968241,LOC127707696,exon,histone acetyltransferase KAT6B-like
NW_026262723.1,0,84990397,NA,interg,NA
NW_026262723.1,0,84990572,NA,interg,NA
NW_026262723.1,0,84990608,NA,interg,NA
NW_026262723.1,0,84990642,NA,interg,NA
NW_026262723.1,0,84990677,NA,interg,NA
NW_026262723.1,0,84990746,NA,interg,NA
NW_026262723.1,0,84990753,NA,interg,NA
NW_026262723.1,0,85036217,NA,interg,NA
NW_026262723.1,0,85036233,NA,interg,NA
NW_026262723.1,0,85036239,NA,interg,NA
NW_026262723.1,0,85036296,NA,interg,NA
NW_026262723.1,0,85255866,NA,interg,NA
NW_026262723.1,0,85255869,NA,interg,NA
NW_026262723.1,0,85255892,NA,interg,NA
NW_026262723.1,0,85255897,NA,interg,NA
NW_026262723.1,0,85255928,NA,interg,NA
NW_026262723.1,0,85255948,NA,interg,NA
NW_026262723.1,0,85465205,LOC127707709,intron,long-chain-fatty-acid--CoA ligase 1-like
NW_026262723.1,0,85465210,LOC127707709,intron,long-chain-fatty-acid--CoA ligase 1-like
NW_026262723.1,0,85465240,LOC127707709,intron,long-chain-fatty-acid--CoA ligase 1-like
NW_026262723.1,0,85465271,LOC127707709,intron,long-chain-fatty-acid--CoA ligase 1-like
NW_026262723.1,0,85465288,LOC127707709,intron,long-chain-fatty-acid--CoA ligase 1-like
NW_026262723.1,0,85618630,LOC127707739,exon,HUWE1-associated protein modifying stress responses-like
NW_026262723.1,0,85618630,LOC127707699,promoter,ubiquitin carboxyl-terminal hydrolase 7-like
NW_026262723.1,0,85618642,LOC127707739,exon,HUWE1-associated protein modifying stress responses-like
